InstrStartPage.started,InstrStartPage.stopped,participant,designid,prolificid,Gender,Age,date,expName,psychopyVersion,OS,frameRate,ratio_monitor2CRT,VirtualChinrest.started,VirtualChinrest.stopped,xRes,yRes,viewingdistance_cm,pixeldensity_px2mm,BallPos,squarePos,mm2degree,px2degree,CRT_px2degree,PassVirtualChinrest,foveaRadius_inPixel,InstrRedo.started,InstrRedo.stopped,VirtualChinrest_Redo.started,VirtualChinrest_Redo.stopped,Redo_virtualChinrest,Instruction1.started,Instruction1.stopped,keyPractice.started,keyPractice.stopped,key_keyprac.keys,key_keyprac.corr,key_keyprac.rt,key_keyprac.duration,keyPracFeedback.started,keyPracFeedback.stopped,keyPracLoop.thisRepN,keyPracLoop.thisTrialN,keyPracLoop.thisN,keyPracLoop.thisIndex,keyPracLoop.ran,phase,block,trial,targOrientdeg,targOrient,corrAnswer,Instruction2.started,Instruction2.stopped,Instruction3.started,Instruction3.stopped,fixation.started,fixation.stopped,fixationSize,mouseintial.x,mouseintial.y,mouseintial.leftButton,mouseintial.midButton,mouseintial.rightButton,mouseintial.time,mouseintial.clicked_name,greenFixation.started,greenFixation.stopped,trial.started,trial.stopped,letterSize,apertureSize,searchsize,key_respMain.keys,key_respMain.corr,key_respMain.rt,key_respMain.duration,trialFeedback.started,trialFeedback.stopped,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,trialsPractice.ran,targetQuad,Tcondition,targcell,tlocx,tlocy,d1x,d1y,d2x,d2y,d3x,d3y,d4x,d4y,d5x,d5y,d6x,d6y,d7x,d7y,d8x,d8y,d9x,d9y,d10x,d10y,d11x,d11y,d1Orient,d2Orient,d3Orient,d4Orient,d5Orient,d6Orient,d7Orient,d8Orient,d9Orient,d10Orient,d11Orient,CheckInstr.started,CheckInstr.stopped,key_checkInstr.keys,key_checkInstr.corr,key_checkInstr.rt,key_checkInstr.duration,CheckInstr_FB.started,CheckInstr_FB.stopped,Instruction_MainExp.started,Instruction_MainExp.stopped,TakeABreak.started,TakeABreak.stopped,key_respBreak.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,configurationNumber,CCCondition,key_respBreak.rt,key_respBreak.duration,displayTestingPhase.started,displayTestingPhase.stopped,key_respTesting.keys,key_respTesting.corr,key_respTesting.rt,key_respTesting.duration,TakeABreak2.started,TakeABreak2.stopped,key_RespBreak.keys,Testingtrials.thisRepN,Testingtrials.thisTrialN,Testingtrials.thisN,Testingtrials.thisIndex,Testingtrials.ran,key_RespBreak.rt,key_RespBreak.duration,RecogQuestion.started,RecogQuestion.stopped,key_AnswerQues.keys,key_AnswerQues.rt,key_AnswerQues.duration,Disclose.started,Disclose.stopped,InstrRT.started,InstrRT.stopped,fixation_RT.started,fixation_RT.stopped,mouseInitial.x,mouseInitial.y,mouseInitial.leftButton,mouseInitial.midButton,mouseInitial.rightButton,mouseInitial.time,mouseInitial.clicked_name,displayRT.started,displayRT.stopped,key_respRT.keys,key_respRT.corr,key_respRT.rt,key_respRT.duration,RTtrials.thisRepN,RTtrials.thisTrialN,RTtrials.thisN,RTtrials.thisIndex,RTtrials.ran,EndOfExperiment.started,EndOfExperiment.stopped
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,7,0,left,a,,,,,1398.868,1399.367,35.84,-7.200012207,-5.600006104,1,0,0,0.4985,fixationPoint,1399.3672,1399.4662,1399.4664,1400.7498,35.84,10240,616.96,a,1,1.2527,,1400.7499,1400.9379,,,,,,,,4,-80,213,26,217,80,222,21,68,-209,-164,-20,-123,-127,-212,222,-126,20,-222,16,-173,-176,26,-70,75,360,270,360,360,360,180,90,90,180,180,180,,,,,,,,,,,1400.9381,1400.9383,,0,310,310,310,1,15,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,8,180,right,s,,,,,1400.9388,1401.4884,35.84,0.799987793,0.799987793,1,0,0,0.5496,fixationPoint,1401.4885,1401.5831,1401.5832,1402.6222,35.84,10240,616.96,s,1,1.0171,,1402.6223,1402.8166,,,,,,,,39,164,76,-174,115,-160,70,-20,212,-163,-220,-19,-223,-65,-160,68,-64,27,-27,169,-32,72,175,218,80,270,90,90,90,90,360,90,90,180,90,90,,,,,,,,,,,1402.8168,1402.8172,,0,311,311,311,1,2,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,9,0,left,a,,,,,1402.8179,1403.2153,35.84,6.400024414,16.79998779,1,0,0,0.3969,fixationPoint,1403.2155,1403.3155,1403.3156,1404.6159,35.84,10240,616.96,a,1,1.2756,,1404.6161,1404.8049,,,,,,,,63,-116,-73,21,68,212,128,66,72,-221,25,-128,76,-208,172,19,-127,127,-127,163,-120,-121,-18,-72,-128,270,180,270,90,180,180,90,180,270,180,360,,,,,,,,,,,1404.805,1404.8055,,0,312,312,312,1,5,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,10,180,right,s,,,,,1404.8066,1405.0986,35.84,-0.799987793,8.799987793,1,0,0,0.2918,fixationPoint,1405.0988,1405.1984,1405.1984,1406.2366,35.84,10240,616.96,s,1,1.0162,,1406.2367,1406.4364,,,,,,,,29,169,125,-24,162,-80,16,-115,218,-70,-67,-19,-223,-169,-161,27,-27,222,-126,164,-173,164,76,26,217,90,180,360,90,360,270,180,360,90,180,360,,,,,,,,,,,1406.4365,1406.4368,,0,313,313,313,1,14,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,11,180,right,s,,,,,1406.4372,1406.9485,35.84,-0.799987793,-6.399993896,1,0,0,0.5108,fixationPoint,1406.9485,1407.0485,1407.0487,1408.9378,35.84,10240,616.96,s,1,1.8668,,1408.9378,1409.1313,,,,,,,,96,20,-222,28,21,161,170,222,168,-117,22,-160,70,-128,76,-70,-67,-170,-118,-167,-32,124,-170,27,-27,270,360,90,360,270,180,180,360,360,360,90,,,,,,,,,,,1409.1314,1409.1317,,0,314,314,314,1,12,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,12,0,left,a,,,,,1409.1323,1409.6305,35.84,8.799987793,4.799987793,1,0,0,0.4981,fixationPoint,1409.6306,1409.7312,1409.7314,1411.298,35.84,10240,616.96,a,1,1.5331,,1411.2983,1411.5037,,,,,,,,5,-20,212,28,21,120,66,77,23,-20,-123,-224,-218,-218,-30,20,-222,19,-127,80,-120,-115,218,-117,22,270,180,180,360,270,360,90,180,270,360,90,,,,,,,,,,,1411.5037,1411.5041,,0,315,315,315,1,4,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,13,180,right,s,,,,,1411.505,1412.1373,35.84,-4.799987793,-4,0,0,1,0.6319,fixationPoint,1412.1374,1412.2308,1412.231,1413.4864,35.84,10240,616.96,s,1,1.2333,,1413.4865,1413.6806,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,360,90,90,90,360,90,270,90,360,360,90,,,,,,,,,,,1413.6807,1413.6811,,0,316,316,316,1,1,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,14,0,left,a,,,,,1413.6819,1414.2633,35.84,2.400024414,-1.600006104,1,0,1,0.581,fixationPoint,1414.2633,1414.3641,1414.3642,1416.3523,35.84,10240,616.96,a,1,1.9664,,1416.3523,1416.5513,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,360,90,360,180,270,270,270,180,180,270,270,,,,,,,,,,,1416.5513,1416.5516,,0,317,317,317,1,8,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,15,0,left,a,,,,,1416.5522,1417.0852,35.84,-11.20001221,7.199981689,1,0,1,0.5328,fixationPoint,1417.0853,1417.1793,1417.1793,1419.6294,35.84,10240,616.96,a,1,2.4217,,1419.6295,1419.8297,,,,,,,,97,72,-221,169,125,175,209,26,171,-20,212,-216,125,-160,70,-176,-68,-170,-118,-169,-161,127,-127,80,-120,90,180,270,270,180,90,360,270,180,360,360,,,,,,,,,,,1419.8299,1419.8304,,0,318,318,318,1,7,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,20,16,0,left,a,,,,,1419.8308,1420.3002,35.84,-4,-0.800018311,1,0,1,0.4694,fixationPoint,1420.3003,1420.3953,1420.3953,1421.5291,35.84,10240,616.96,a,1,1.1013,,1421.5294,1421.7341,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,360,90,360,270,270,270,90,180,180,180,360,,,,,,,,,,,1421.7341,1422.9621,space,0,319,319,319,1,6,repeated,1.2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,1,0,left,a,,,,,1422.9972,1423.6621,35.84,6.400024414,2.399993896,1,0,1,0.6647,fixationPoint,1423.6622,1423.7619,,,35.84,10240,616.96,,,,,1425.1442,1425.3456,,,,,,,,96,20,-222,208,24,222,168,169,125,-174,115,-128,76,-68,174,-218,-30,-170,-118,-65,-160,168,-220,19,-127,360,360,180,180,360,360,360,360,270,180,270,,,,,,,,,,,,,,,,,,,12,novel,,,1423.763,1425.1442,a,1,1.3513,,1425.3465,1425.3536,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,2,0,left,a,,,,,1425.3547,1426.1775,35.84,18.40002441,-14.3999939,1,0,1,0.4727,fixationPoint,1426.1775,1426.2774,,,35.84,10240,616.96,,,,,1427.4442,1427.6439,,,,,,,,74,-72,-128,164,76,21,68,114,216,-172,214,-212,69,-73,119,72,-221,164,-173,20,-222,-19,-223,-219,-120,360,360,270,360,270,360,360,180,90,180,270,,,,,,,,,,,,,,,,,,,9,novel,,,1426.2775,1427.4441,a,1,1.1546,,1427.6439,1427.6443,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,3,180,right,s,,,,,1427.6445,1428.4947,35.84,22.40002441,-8,1,0,1,0.5659,fixationPoint,1428.4947,1428.5944,,,35.84,10240,616.96,,,,,1430.1268,1430.3269,,,,,,,,5,-20,212,28,21,120,66,77,23,-20,-123,-224,-218,-218,-30,20,-222,19,-127,80,-120,-115,218,-117,22,180,270,360,270,270,360,360,90,90,180,360,,,,,,,,,,,,,,,,,,,4,repeated,,,1428.5945,1430.1268,s,1,1.5157,,1430.3269,1430.3272,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,4,180,right,s,,,,,1430.3281,1430.8431,35.84,2.400024414,-16.80001831,1,0,1,0.5149,fixationPoint,1430.8431,1430.9435,,,35.84,10240,616.96,,,,,1431.8935,1432.0929,,,,,,,,29,169,125,-115,218,-28,64,-68,174,-72,-128,-75,-24,-127,-212,68,-64,112,-215,211,-168,218,80,118,20,90,180,360,90,270,180,360,180,360,90,180,,,,,,,,,,,,,,,,,,,14,novel,,,1430.9436,1431.8934,s,1,0.9312,,1432.093,1432.0932,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,5,0,left,a,,,,,1432.0937,1432.6593,35.84,-4.799987793,-1.600006104,1,0,1,0.5655,fixationPoint,1432.6593,1432.7603,,,35.84,10240,616.96,,,,,1433.6599,1433.8589,,,,,,,,39,164,76,-174,115,-160,70,-20,212,-163,-220,-19,-223,-65,-160,68,-64,27,-27,169,-32,72,175,218,80,180,180,270,90,90,270,90,180,270,270,270,,,,,,,,,,,,,,,,,,,2,repeated,,,1432.7604,1433.6598,a,1,0.8858,,1433.8589,1433.8589,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,6,0,left,a,,,,,1433.8592,1434.4262,35.84,-5.599975586,-9.600006104,1,0,1,0.5669,fixationPoint,1434.4264,1434.5257,,,35.84,10240,616.96,,,,,1436.3594,1436.559,,,,,,,,62,-176,-68,208,24,120,66,80,222,-208,172,-174,115,-80,213,222,-126,164,-173,20,-222,-24,-17,-117,-167,270,360,90,90,90,360,180,360,180,270,270,,,,,,,,,,,,,,,,,,,10,novel,,,1434.5258,1436.3592,a,1,1.8252,,1436.5591,1436.5593,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,7,180,right,s,,,,,1436.5599,1437.1425,35.84,3.200012207,-8,1,0,1,0.5822,fixationPoint,1437.1426,1437.2421,,,35.84,10240,616.96,,,,,1438.3756,1438.5751,,,,,,,,38,120,66,-70,75,-80,16,-221,25,-31,-65,-220,-68,-116,-73,211,-168,72,-221,127,-127,217,219,169,125,90,270,360,270,360,270,90,180,270,180,270,,,,,,,,,,,,,,,,,,,13,novel,,,1437.2422,1438.3756,s,1,1.1155,,1438.5751,1438.5754,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,8,0,left,a,,,,,1438.5758,1438.9082,35.84,-4,-9.600006104,1,0,1,0.3323,fixationPoint,1438.9082,1439.0082,,,35.84,10240,616.96,,,,,1439.8914,1440.0912,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,90,270,180,360,180,180,180,180,270,90,270,,,,,,,,,,,,,,,,,,,1,repeated,,,1439.0083,1439.8914,a,1,0.875,,1440.0913,1440.0914,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,9,0,left,a,,,,,1440.0918,1440.5413,35.84,-2.399963379,4,1,0,1,0.4493,fixationPoint,1440.5414,1440.6413,,,35.84,10240,616.96,,,,,1442.508,1442.7086,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,270,180,360,360,360,360,360,90,180,180,90,,,,,,,,,,,,,,,,,,,6,repeated,,,1440.6414,1442.508,a,1,1.8583,,1442.7087,1442.7092,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,10,180,right,s,,,,,1442.7105,1443.208,35.84,-9.599975586,-6.399993896,1,0,1,0.4973,fixationPoint,1443.2082,1443.3079,,,35.84,10240,616.96,,,,,1444.3745,1444.574,,,,,,,,76,19,-127,169,125,69,127,118,20,-174,115,-126,173,-210,215,-117,-167,-163,-220,-68,-221,222,-126,127,-127,180,180,270,180,270,360,180,270,90,180,360,,,,,,,,,,,,,,,,,,,11,novel,,,1443.308,1444.3744,s,1,1.0506,,1444.574,1444.5741,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,11,180,right,s,,,,,1444.5745,1445.0735,35.84,-9.599975586,-6.399993896,1,0,1,0.4988,fixationPoint,1445.0736,1445.1737,,,35.84,10240,616.96,,,,,1446.7739,1446.974,,,,,,,,97,72,-221,169,125,175,209,26,171,-20,212,-216,125,-160,70,-176,-68,-170,-118,-169,-161,127,-127,80,-120,180,180,180,270,180,90,180,180,360,90,360,,,,,,,,,,,,,,,,,,,7,repeated,,,1445.1738,1446.7738,s,1,1.5854,,1446.9742,1446.9746,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,12,0,left,a,,,,,1446.9756,1447.4401,35.84,-1.599975586,14.3999939,1,0,1,0.4642,fixationPoint,1447.4402,1447.54,,,35.84,10240,616.96,,,,,1449.8896,1450.0898,,,,,,,,4,-80,213,21,68,208,24,120,66,-224,-218,-218,-30,-65,-160,80,-120,124,-170,72,-221,-221,25,-16,126,270,360,180,90,270,90,360,270,360,90,360,,,,,,,,,,,,,,,,,,,15,novel,,,1447.5401,1449.8894,a,1,2.3342,,1450.0898,1450.0902,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,13,180,right,s,,,,,1450.091,1450.8728,35.84,-4.799987793,5.600006104,1,0,1,0.7814,fixationPoint,1450.8728,1450.9724,,,35.84,10240,616.96,,,,,1452.4056,1452.6056,,,,,,,,25,-16,126,26,217,20,116,72,175,-31,-65,-117,-167,-121,-18,126,-28,209,-208,163,-120,-128,76,-116,112,180,360,180,90,90,360,180,90,90,360,360,,,,,,,,,,,,,,,,,,,3,repeated,,,1450.9725,1452.4056,s,1,1.4247,,1452.6056,1452.6058,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,14,180,right,s,,,,,1452.6063,1453.1228,35.84,5.600036621,5.600006104,1,0,1,0.5163,fixationPoint,1453.1229,1453.2223,,,35.84,10240,616.96,,,,,1455.0886,1455.2883,,,,,,,,13,-126,173,77,23,212,128,123,112,-31,-65,-65,-160,-20,-123,211,-168,27,-68,27,-27,-176,26,-73,119,180,270,360,90,270,270,270,90,360,180,90,,,,,,,,,,,,,,,,,,,16,novel,,,1453.2223,1455.0885,s,1,1.8491,,1455.2883,1455.2884,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,15,180,right,s,,,,,1455.2888,1455.7555,35.84,11.20001221,7.199981689,1,0,1,0.4665,fixationPoint,1455.7556,1455.8555,,,35.84,10240,616.96,,,,,1457.0383,1457.2379,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,360,270,180,180,180,360,90,270,360,90,360,,,,,,,,,,,,,,,,,,,8,repeated,,,1455.8555,1457.0382,s,1,1.1743,,1457.2379,1457.238,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,testing,1,16,0,left,a,,,,,1457.2384,1457.6713,35.84,7.200012207,13.6000061,1,0,1,0.4328,fixationPoint,1457.6714,1457.7712,,,35.84,10240,616.96,,,,,1459.0882,1459.2877,,,,,,,,63,-116,-73,21,68,212,128,66,72,-221,25,-128,76,-208,172,19,-127,127,-127,163,-120,-121,-18,-72,-128,270,360,180,360,90,360,360,270,90,180,360,,,,,,,,,,,,,,,,,,,5,repeated,,,1457.7713,1459.088,a,1,1.3001,,1459.2877,1460.8546,space,0,15,15,15,1,1.5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
